,FIN,DVS,WSO,IRRAD,TEMP,RAIN,DAYS
696,0.0,-0.1,4.11,1040000.0,2.36,0.9029999999999999,697.0
697,0.0,-0.1,4.11,3060000.0,3.76,0.06899999999999999,698.0
698,0.0,-0.1,4.11,2069999.9999999998,3.79,0.123,699.0
699,0.0,-0.1,4.11,4750000.0,7.15,0.195,700.0
700,0.0,-0.1,4.11,2510000.0,2.94,0.28700000000000003,701.0
701,0.0,-0.1,4.11,5520000.0,2.16,0.031,702.0
702,0.0,-0.1,4.11,4490000.0,2.33,0.158,703.0
703,0.0,-0.1,4.11,5410000.0,2.23,0.281,704.0
704,0.0,-0.1,4.11,3450000.0,4.29,0.075,705.0
705,0.0,-0.1,4.11,5690000.0,2.48,0.005,706.0
706,0.0,-0.1,4.11,3680000.0,2.39,0.013000000000000001,707.0
707,0.0,-0.1,4.11,6370000.0,1.28,0.009,708.0
708,0.0,-0.1,4.11,2750000.0,0.5,0.292,709.0
709,0.0,-0.1,4.11,2950000.0,-0.25,0.153,710.0
710,0.0,-0.1,4.11,3560000.0,1.15,0.257,711.0
711,0.0,-0.1,4.11,1560000.0,7.58,0.20800000000000002,712.0
712,0.0,-0.1,4.11,5710000.0,3.42,0.024,713.0
713,0.0,-0.1,4.11,3560000.0,2.93,0.057999999999999996,714.0
714,0.0,-0.1,4.11,1870000.0,8.44,0.05,715.0
715,0.0,-0.1,4.11,5760000.0,2.53,0.028000000000000004,716.0
716,0.0,-0.1,4.11,2180000.0,1.98,0.153,717.0
717,0.0,-0.1,4.11,5480000.0,1.05,0.066,718.0
718,0.0,-0.1,4.11,2680000.0,0.02,0.072,719.0
719,0.0,-0.1,4.11,4220000.0,0.07,0.008,720.0
720,0.0,-0.1,4.11,5070000.0,-1.03,0.014000000000000002,721.0
721,0.0,-0.1,4.11,4230000.0,-0.94,0.005,722.0
722,0.0,-0.1,4.11,4700000.0,-2.77,0.002,723.0
723,0.0,-0.1,4.11,3160000.0,-2.88,0.007000000000000001,724.0
724,0.0,-0.1,4.11,3580000.0,-3.36,0.012,725.0
725,0.0,-0.1,4.11,3580000.0,-2.97,0.26,726.0
726,0.0,-0.1,4.11,2440000.0,-1.22,0.051000000000000004,727.0
727,0.0,-0.1,4.11,2770000.0,-1.31,0.018,728.0
728,0.0,-0.1,4.11,2009999.9999999998,-2.23,0.032,729.0
729,0.0,-0.1,4.11,2400000.0,-1.61,0.10900000000000001,730.0
730,0.0,-0.1,4.11,4510000.0,0.09,0.001,731.0
731,0.0,-0.1,4.11,4700000.0,0.26,0.009,732.0
732,0.0,-0.1,4.11,1480000.0,3.26,0.078,733.0
733,0.0,-0.1,4.11,4330000.0,4.78,0.02,734.0
734,0.0,-0.1,4.11,3250000.0,2.5,0.018,735.0
735,0.0,-0.1,4.11,4770000.0,3.96,0.013000000000000001,736.0
736,0.0,-0.1,4.11,7170000.0,2.12,0.003,737.0
737,0.0,-0.1,4.11,1780000.0,-0.2,0.497,738.0
738,0.0,-0.1,4.11,3100000.0,2.29,0.11200000000000002,739.0
739,0.0,-0.1,4.11,5300000.0,3.8,0.004,740.0
740,0.0,-0.1,4.11,4340000.0,1.71,0.006,741.0
741,0.0,-0.1,4.11,4470000.0,0.12,0.001,742.0
742,0.0,-0.1,4.11,3000000.0,-1.19,0.009,743.0
743,0.0,-0.1,4.11,2340000.0,-2.43,0.001,744.0
744,0.0,-0.1,4.11,2040000.0,-2.73,0.002,745.0
745,0.0,-0.1,4.11,4290000.0,-0.74,0.196,746.0
746,0.0,-0.1,4.11,3140000.0,1.12,0.506,747.0
747,0.0,-0.1,4.11,4340000.0,2.99,0.659,748.0
748,0.0,-0.0980746365524403,4.11,3490000.0,4.09,0.092,749.0
749,0.0,-0.0980746365524403,4.11,1950000.0,0.6,1.49,750.0
750,0.0,-0.0980746365524403,4.11,8199999.999999999,-0.47,0.0,751.0
751,0.0,-0.0980746365524403,4.11,1490000.0,2.0,0.792,752.0
752,0.0,-0.0980746365524403,4.11,6000000.0,6.74,0.01,753.0
753,0.0,-0.0980746365524403,4.11,7590000.0,3.3,0.001,754.0
754,0.0,-0.0980676272066459,4.11,5770000.0,2.07,0.0,755.0
755,0.0,-0.0980676272066459,4.11,4770000.0,2.67,0.005,756.0
756,0.0,-0.0980676272066459,4.11,5040000.0,1.77,0.006,757.0
757,0.0,-0.0980676272066459,4.11,5330000.0,-0.39,0.003,758.0
758,0.0,-0.0980676272066459,4.11,5420000.0,-1.55,0.0,759.0
759,0.0,-0.0980676272066459,4.11,3090000.0,-1.94,0.0,760.0
760,0.0,-0.09739979231568016,4.11,3370000.0,-1.88,0.003,761.0
761,0.0,-0.09739979231568016,4.11,2810000.0,1.39,0.148,762.0
762,0.0,-0.0972986111111111,4.11,6640000.0,4.25,0.16299999999999998,763.0
763,0.0,-0.0972986111111111,4.11,4130000.0,3.18,0.20400000000000001,764.0
764,0.0,-0.09707217030114225,4.11,2780000.0,-3.49,0.655,765.0
765,0.0,-0.0970538681204569,4.11,3510000.0,-4.79,0.054000000000000006,766.0
766,0.0,-0.09704530114226374,4.11,8880000.0,-4.63,0.012,767.0
767,0.0,-0.09704530114226374,4.11,9790000.0,-6.03,0.0,768.0
768,0.0,-0.09704530114226374,4.11,6000000.0,-3.8,0.40499999999999997,769.0
769,0.0,-0.09704530114226374,4.11,3080000.0,-6.02,0.7889999999999999,770.0
770,0.0,-0.09704530114226374,4.11,8109999.999999999,-7.27,0.22400000000000003,771.0
771,0.0,-0.09704530114226374,4.11,1920000.0,-4.52,0.429,772.0
772,0.0,-0.09704530114226374,4.11,4000000.0,1.29,0.196,773.0
773,0.0,-0.09704530114226374,4.11,4170000.0,0.69,0.286,774.0
774,0.0,-0.09704530114226374,4.11,2740000.0,-1.79,0.23500000000000001,775.0
775,0.0,-0.09704530114226374,4.11,5970000.0,0.3,0.122,776.0
776,0.0,-0.09704530114226374,4.11,4500000.0,-0.19,0.128,777.0
777,0.0,-0.09702544132917963,4.11,6860000.0,-0.4,0.15,778.0
778,0.0,-0.09702544132917963,4.11,8660000.0,-1.85,0.0,779.0
779,0.0,-0.09702544132917963,4.11,5480000.0,0.3,0.11200000000000002,780.0
780,0.0,-0.09702544132917963,4.11,8730000.0,-0.55,0.129,781.0
781,0.0,-0.09702544132917963,4.11,11110000.0,-0.51,0.0,782.0
782,0.0,-0.09702544132917963,4.11,7570000.0,-0.0,0.034999999999999996,783.0
783,0.0,-0.09702544132917963,4.11,10920000.0,0.82,0.11599999999999999,784.0
784,0.0,-0.09452466251298025,4.11,4260000.0,-1.74,0.534,785.0
785,0.0,-0.0907916017653167,4.11,3300000.0,-3.86,0.267,786.0
786,0.0,-0.08851667964693663,4.11,13280000.0,-5.59,0.074,787.0
787,0.0,-0.08652978971962615,4.11,5050000.0,-4.27,0.659,788.0
788,0.0,-0.08625817757009344,4.11,12330000.0,-3.18,0.012,789.0
789,0.0,-0.08499902647975076,4.11,7420000.0,-1.59,0.003,790.0
790,0.0,-0.08312363707165107,4.11,6030000.0,-2.23,0.003,791.0
791,0.0,-0.08155276479750777,4.11,13750000.0,-4.9,0.0,792.0
792,0.0,-0.08065245327102802,4.11,8340000.0,-3.94,0.001,793.0
793,0.0,-0.07782119678089303,4.11,6470000.0,-2.55,0.033,794.0
794,0.0,-0.07661130581516094,4.11,4510000.0,0.02,0.309,795.0
795,0.0,-0.07286085150571131,4.11,13960000.0,0.37,0.014000000000000002,796.0
796,0.0,-0.07062175493250258,4.11,11830000.0,-0.56,0.011,797.0
797,0.0,-0.07036825025960539,4.11,13090000.0,0.4,0.014000000000000002,798.0
798,0.0,-0.06971638110072688,4.11,11170000.0,0.33,0.0,799.0
799,0.0,-0.06897767393561785,4.11,9290000.0,2.62,0.001,800.0
800,0.0,-0.0683169781931464,4.11,8990000.0,3.61,0.198,801.0
801,0.0,-0.06788901869158877,4.11,16079999.999999998,3.46,0.001,802.0
802,0.0,-0.06772137850467289,4.11,15140000.0,4.19,0.0,803.0
803,0.0,-0.06761876947040497,4.11,14690000.0,4.23,0.0,804.0
804,0.0,-0.06759228971962616,4.11,15320000.0,5.1,0.0,805.0
805,0.0,-0.06697235202492212,4.11,16930000.0,7.1,0.0,806.0
806,0.0,-0.06617977673935618,4.11,18060000.0,8.34,0.0,807.0
807,0.0,-0.06462856957424715,4.11,18370000.0,9.01,0.0,808.0
808,0.0,-0.06186169522326065,4.11,18680000.0,11.23,0.0,809.0
809,0.0,-0.057922442886812045,4.11,17220000.0,11.55,0.0,810.0
810,0.0,-0.05678342419522326,4.11,18030000.0,11.33,0.003,811.0
811,0.0,-0.05673286604361371,4.11,15410000.0,10.13,0.066,812.0
812,0.0,-0.056705607476635514,4.11,7920000.0,8.08,0.458,813.0
813,0.0,-0.05646144859813084,4.11,10300000.0,8.37,0.026000000000000002,814.0
814,0.0,-0.055406542056074766,4.11,19850000.0,8.45,0.006,815.0
815,0.0,-0.051503894080996884,4.11,7150000.0,6.34,0.33999999999999997,816.0
816,0.0,-0.04691764018691589,4.11,13660000.0,8.23,0.016,817.0
817,0.0,-0.04221430425752856,4.11,11740000.0,7.76,0.039,818.0
818,0.0,-0.03784942886812046,4.11,18140000.0,9.81,0.0,819.0
819,0.0,-0.0359917575285566,4.11,21010000.0,12.15,0.0,820.0
820,0.0,-0.03505445223260645,4.11,18340000.0,11.67,0.001,821.0
821,0.0,-0.0341506360332295,4.11,17040000.0,11.67,0.034999999999999996,822.0
822,0.0,-0.0327738836967809,4.11,14890000.0,11.07,0.005,823.0
823,0.0,-0.031088330737279343,4.11,12530000.0,10.37,0.048,824.0
824,0.0,-0.02971372014537903,4.11,13530000.0,9.88,0.33199999999999996,825.0
825,0.0,-0.0276893821391485,4.11,12990000.0,7.86,0.319,826.0
826,0.0,-0.02485630841121496,4.11,8510000.0,9.75,0.449,827.0
827,0.0,-0.01978193146417446,4.11,6620000.0,9.28,0.835,828.0
828,0.0,-0.013857476635514017,4.11,13320000.0,9.73,0.074,829.0
829,0.0,-0.010223520249221182,4.11,15690000.0,7.5,0.074,830.0
830,0.0,-0.008413551401869156,4.11,15000000.0,9.01,0.20400000000000001,831.0
831,0.0,-0.008279400311526477,4.11,13590000.0,10.92,0.036,832.0
832,0.0,-0.007490654205607474,4.11,8750000.0,7.96,0.13999999999999999,833.0
833,0.0,-0.006662123572170298,4.11,13730000.0,6.14,0.004,834.0
834,0.0,-0.004070612668743506,4.11,23170000.0,7.84,0.039,835.0
835,0.0,-0.0024501557632398713,4.11,17490000.0,10.16,0.017,836.0
836,0.0,-0.0018781152647975034,4.11,21880000.0,12.67,0.008,837.0
837,0.0,-0.00041510903426790827,4.11,22060000.0,16.43,0.0,838.0
838,0.0,0.0,4.11,17690000.0,17.02,0.189,839.0
839,0.0,0.02164517937219731,4.384315324365626,15560000.0,13.23,0.088,840.0
840,0.0,0.061932922272047844,4.384315324365626,26470000.0,13.33,0.0,841.0
841,0.0,0.11049015944195319,4.384315324365626,21380000.0,12.93,0.003,842.0
842,0.0,0.11783881415047337,4.384315324365626,19230000.0,14.82,0.0,843.0
843,0.0,0.12222907324364726,4.381290146791813,27010000.0,13.53,0.0,844.0
844,0.0,0.127526158445441,4.377872740477316,23290000.0,14.05,0.0,845.0
845,0.0,0.12932237169905333,4.370277131272588,23800000.0,15.06,0.0,846.0
846,0.0,0.13606844793223719,4.369228264761083,21870000.0,9.83,0.0,847.0
847,0.0,0.1493307797708022,4.369228264761083,22880000.0,9.87,0.0,848.0
848,0.0,0.1528578101644245,4.365689189866626,27700000.0,9.29,0.0,849.0
849,0.0,0.15554029646238166,4.323887715873653,27300000.0,10.45,0.0,850.0
850,0.0,0.16520677628300945,4.323887715873653,25130000.0,12.65,0.0,851.0
851,0.0,0.18248256103637267,4.323887715873653,25920000.0,12.0,0.0,852.0
852,0.0,0.19907075236671645,4.323887715873653,26400000.0,14.15,0.0,853.0
853,0.0,0.21682299451918283,4.323887715873653,27210000.0,16.55,0.0,854.0
854,0.0,0.22664175386148477,4.323887715873653,26390000.0,17.73,0.0,855.0
855,0.0,0.23044967613353262,4.323887715873653,27850000.0,19.53,0.0,856.0
856,0.0,0.2359840558046836,4.320731277841065,27100000.0,19.8,0.0,857.0
857,0.0,0.25254608868958645,4.320731277841065,22380000.0,19.9,0.0,858.0
858,0.0,0.2732523667164923,4.320731277841065,28990000.0,18.72,0.0,859.0
859,0.0,0.2929758345789736,4.320731277841065,28720000.0,20.84,0.0,860.0
860,0.0,0.29385214250124564,4.316842619691008,28880000.0,22.83,0.0,861.0
861,0.0,0.29882318136522174,4.316842619691008,25490000.0,19.48,0.0,862.0
862,0.0,0.31088596163428006,4.316842619691008,21660000.0,17.36,0.0,863.0
863,0.0,0.3190947309417041,4.316842619691008,13450000.0,13.58,0.094,864.0
864,0.0,0.33033040607872455,4.316842619691008,13000000.0,14.25,0.205,865.0
865,0.0,0.34934759591430004,4.316842619691008,11980000.0,14.47,0.371,866.0
866,0.0,0.36549296213253624,4.316842619691008,14400000.0,13.65,0.323,867.0
867,0.0,0.4025258470353763,4.316842619691008,28140000.0,14.81,0.04,868.0
868,0.0,0.440395802192327,4.316842619691008,22080000.0,14.94,0.18,869.0
869,0.0,0.48554527902341815,4.316842619691008,23440000.0,15.3,0.051000000000000004,870.0
870,0.0,0.5078995391131043,4.316842619691008,13790000.0,12.73,0.44400000000000006,871.0
871,0.0,0.5179051444942702,4.316842619691008,19340000.0,16.97,0.009,872.0
872,0.0,0.5280630293971103,4.316842619691008,28950000.0,19.18,0.001,873.0
873,0.0,0.5532937842551072,4.316842619691008,13270000.0,16.05,0.078,874.0
874,0.0,0.60020615346288,4.316842619691008,26000000.0,13.51,0.088,875.0
875,0.0,0.6569886646736423,4.316842619691008,20640000.0,16.54,0.29300000000000004,876.0
876,0.0,0.7179154210264076,4.316842619691008,22360000.0,19.07,0.004,877.0
877,0.0,0.7776762580966617,4.316842619691008,28780000.0,20.85,0.01,878.0
878,0.0,0.8403687095166916,4.316842619691008,25850000.0,20.19,0.004,879.0
879,0.0,0.9076360861983059,4.316842619691008,22840000.0,21.16,0.053000000000000005,880.0
880,0.0,0.9806984927752865,4.316842619691008,28180000.0,24.19,0.006,881.0
881,0.0,1.0,4.316842619691008,28990000.0,24.15,0.0,882.0
882,0.0,1.0247350784016187,4.316842619691008,30390000.0,22.94,0.0,883.0
883,0.0,1.0466884800202327,4.318289010839337,30720000.0,20.52,0.0,884.0
884,0.0,1.068710166919575,4.324684017724395,31500000.0,19.8,0.0,885.0
885,0.0,1.0887175434159502,4.336227164660609,22900000.0,19.06,0.004,886.0
886,0.0,1.105645338054291,4.354305887350676,16540000.0,14.12,0.039,887.0
887,0.0,1.1179897993592987,4.377922824564644,24600000.0,13.0,0.041999999999999996,888.0
888,0.0,1.1314268251559603,4.405004132996598,30220000.0,15.49,0.001,889.0
889,0.0,1.1449492075535324,4.438285964417636,28350000.0,19.69,0.0,890.0
890,0.0,1.1611947816557073,4.476184488277468,29490000.0,22.87,0.0,891.0
891,0.0,1.1812712864609678,4.519463258093751,30660000.0,24.59,0.0,892.0
892,0.0,1.2034807578823132,4.569942757226887,28840000.0,26.67,0.001,893.0
893,0.0,1.2242502318327433,4.6319382939694105,29180000.0,26.88,0.001,894.0
894,0.0,1.2461732844377003,4.704262900067981,31980000.0,21.32,0.0,895.0
895,0.0,1.2612643314786713,4.773893360216142,31030000.0,22.65,0.0,896.0
896,0.0,1.273176319339066,4.866470357129395,29870000.0,24.26,0.0,897.0
897,0.0,1.2909347074692294,4.959318314995862,30320000.0,24.49,0.0,898.0
898,0.0,1.31026829371101,5.074148341179538,30480000.0,22.61,0.0,899.0
899,0.0,1.320154484909796,5.171610800453776,30460000.0,17.3,0.001,900.0
900,0.0,1.3303915865789917,5.299866660010427,21220000.0,16.5,0.014000000000000002,901.0
901,0.0,1.3441700387792952,5.416917684622779,16110000.0,18.3,0.020999999999999998,902.0
902,0.0,1.359173937784522,5.519918099421309,26080000.0,19.85,0.0,903.0
903,0.0,1.3793642513909965,5.600304659984361,24050000.0,18.74,0.0,904.0
904,0.0,1.4023239124936773,5.667992342015122,31370000.0,17.94,0.0,905.0
905,0.0,1.4255402756702074,5.7264770307822355,28450000.0,19.4,0.005,906.0
906,0.0,1.4466230399595346,5.777924857547228,21690000.0,16.72,0.351,907.0
907,0.0,1.4679738872028325,5.802348299462325,21940000.0,15.89,0.05,908.0
908,0.0,1.4898343449671219,5.833665355658125,29700000.0,17.65,0.001,909.0
909,0.0,1.5074898836621142,5.852669484265329,30300000.0,20.65,0.003,910.0
910,0.0,1.522110520991401,5.879002328303285,29630000.0,23.08,0.0,911.0
911,0.0,1.5385739124936773,5.897865122559454,27330000.0,23.16,0.08399999999999999,912.0
912,0.0,1.560257334344967,5.9013054191138075,27750000.0,19.15,0.0,913.0
913,0.0,1.5764712948912494,5.9013054191138075,28970000.0,20.36,0.003,914.0
914,0.0,1.589475847243298,5.9034556897277595,26760000.0,21.66,0.0,915.0
915,0.0,1.5995441325240263,5.9034556897277595,26200000.0,22.43,0.001,916.0
916,0.0,1.6106316388467374,5.9034556897277595,26880000.0,20.49,0.002,917.0
917,0.0,1.6266350531107738,5.9034556897277595,27980000.0,19.95,0.0,918.0
918,0.0,1.646728207722138,5.9034556897277595,25200000.0,20.53,0.003,919.0
919,0.0,1.666797757545102,5.9034556897277595,22250000.0,22.13,0.01,920.0
920,0.0,1.683406255268926,5.9034556897277595,18260000.0,22.71,0.012,921.0
921,0.0,1.6990511718091383,5.9034556897277595,23040000.0,23.19,0.004,922.0
922,0.0,1.7152518546619455,5.9034556897277595,28930000.0,23.71,0.0,923.0
923,0.0,1.7303251981116168,5.9034556897277595,28080000.0,24.07,0.0,924.0
924,0.0,1.746663610689597,5.9034556897277595,27180000.0,23.55,0.0,925.0
925,0.0,1.7628292024953633,5.9034556897277595,16790000.0,21.3,0.018,926.0
926,0.0,1.774316304164559,5.9034556897277595,26210000.0,22.06,0.001,927.0
927,0.0,1.7833527229809476,5.9034556897277595,20160000.0,21.32,0.001,928.0
928,0.0,1.7946545692126117,5.9034556897277595,29600000.0,21.01,0.0,929.0
929,0.0,1.8105852722980948,5.9034556897277595,29510000.0,19.64,0.0,930.0
930,0.0,1.8316025965267242,5.9034556897277595,29920000.0,21.5,0.0,931.0
931,0.0,1.8538032161524196,5.9034556897277595,29830000.0,23.62,0.0,932.0
932,0.0,1.8766828949586918,5.9034556897277595,23950000.0,26.78,0.0,933.0
933,0.0,1.897046661608498,5.9034556897277595,28390000.0,24.36,0.047,934.0
934,0.0,1.9160988872028328,5.9034556897277595,29610000.0,21.23,0.003,935.0
935,0.0,1.9350233940313608,5.9034556897277595,29260000.0,24.67,0.0,936.0
936,0.0,1.9548988366211433,5.9034556897277595,28470000.0,26.54,0.0,937.0
937,0.0,1.9714750885179566,5.9034556897277595,28540000.0,23.15,0.0,938.0
938,0.0,1.9874867223065251,5.9034556897277595,28770000.0,23.26,0.0,939.0
939,0.0,2.0,5.9034556897277595,28410000.0,25.19,0.0,940.0
940,0.0,2.0182571954484607,5.9034556897277595,28100000.0,22.69,0.0,941.0
941,0.0,2.0372259275196023,5.843426316760045,28440000.0,23.98,0.0,942.0
942,0.0,2.0584809475999237,5.781745263768643,28380000.0,25.47,0.0,943.0
943,0.0,2.0826031506980303,5.718207311352,26180000.0,24.62,0.001,944.0
944,0.0,2.1087510757314973,5.652552587888507,26800000.0,25.06,0.0,945.0
945,0.0,2.1351488095238094,5.584635314077318,26320000.0,26.39,0.0,946.0
946,0.0,2.159150889271371,5.514525482136925,26420000.0,28.27,0.0,947.0
947,0.0,2.1826102027156242,5.442594586916161,24630000.0,28.32,0.0,948.0
948,0.0,2.207976310001912,5.36899624604809,24560000.0,28.54,0.002,949.0
949,0.0,2.233978174603174,5.293613751644615,15810000.0,24.08,0.015,950.0
950,0.0,2.261165495314591,5.2164805948394415,20910000.0,23.73,0.47300000000000003,951.0
951,0.0,2.2888218349588825,5.137577014760398,18200000.0,21.98,0.158,952.0
952,0.0,2.3160347341747936,5.0569671905209965,15460000.0,20.39,0.151,953.0
953,0.0,2.338975784088735,4.97481368984269,25240000.0,21.38,0.0,954.0
954,0.0,2.3624064113597236,4.891665691019541,25890000.0,24.33,0.0,955.0
955,0.0,2.387532630522087,4.807568333053352,24360000.0,25.8,0.0,956.0
956,0.0,2.413824225473321,4.722451549331138,25440000.0,24.33,0.0,957.0
957,0.0,2.438728126792885,4.636307843241012,24940000.0,22.83,0.0,958.0
958,0.0,2.4607684308663216,4.54937914079089,22630000.0,21.72,0.0,959.0
959,0.0,2.4844295037292015,4.462033992307261,25180000.0,22.31,0.0,960.0
960,0.0,2.5094944061962123,4.374211191719022,25190000.0,23.04,0.0,961.0
961,0.0,2.534087421113022,4.2817433033435774,23720000.0,25.54,0.0,962.0
962,0.0,2.5574934260852924,4.178594006827233,18420000.0,21.78,0.06,963.0
963,0.0,2.5844474325874915,4.066193124410052,23400000.0,21.37,0.0,964.0
964,0.0,2.609369262765346,3.9436637135504906,21750000.0,21.48,0.0,965.0
965,0.0,2.6342351549053347,3.813032568126025,21630000.0,22.42,0.0,966.0
966,0.0,2.65699548192771,3.6753507546705264,23330000.0,21.19,0.0,967.0
967,0.0,2.6807832520558414,3.532602124019171,24420000.0,20.83,0.0,968.0
968,0.0,2.706694038056989,3.385313845514841,24360000.0,23.2,0.0,969.0
969,0.0,2.7342019267546367,3.2336406659461807,23880000.0,25.23,0.0,970.0
970,0.0,2.761901534710269,3.0780888676996483,10790000.0,23.94,0.072,971.0
971,0.0,2.7843874306750807,2.8582432576142707,21690000.0,23.55,0.0,972.0
972,0.0,2.803846696309045,2.5384133393608477,22480000.0,24.19,0.0,973.0
973,0.0,2.8256392235609096,2.1654593624482983,22450000.0,23.58,0.0,974.0
974,0.0,2.8487440237139023,1.7623577976349585,22730000.0,22.87,0.0,975.0
975,0.0,2.8719427710843366,1.360999767461526,19810000.0,23.9,0.0,976.0
976,0.0,2.8950107573149735,0.9942144295275365,22360000.0,23.16,0.0,977.0
977,0.0,2.9191118043602975,0.6849944908044874,18290000.0,22.66,0.004,978.0
978,0.0,2.941818344807802,0.4422315884940049,13590000.0,22.66,0.056999999999999995,979.0
979,0.0,2.9611650172117034,0.26742937268134365,16290000.0,21.76,0.02,980.0
980,0.0,2.980352122776821,0.1524087934939687,12570000.0,19.02,0.274,981.0
981,0.0,2.9967032415375785,0.08159451341912854,16489999.999999998,16.58,0.044,982.0
982,0.0,3.0,0.04128145203424729,16500000.0,16.9,0.131,983.0
983,0.0,3.014827882960413,0.020640726017123644,19510000.0,18.29,0.001,984.0
984,0.0,3.0242338401223945,0.010320363008561822,20230000.0,19.91,0.0,985.0
985,0.0,3.037951568177472,0.005160181504280911,17770000.0,19.76,0.001,986.0
986,0.0,3.048949847007076,0.005160181504280911,12910000.0,19.23,0.0,987.0
987,0.0,3.0583180340409255,0.005160181504280911,14640000.0,16.99,0.045,988.0
988,0.0,3.0678102887741443,0.005160181504280911,8350000.0,14.75,0.376,989.0
989,0.0,3.076418292216485,0.005160181504280911,11900000.0,14.91,0.182,990.0
990,0.0,3.083130856760375,0.005160181504280911,16129999.999999998,14.15,0.048,991.0
991,0.0,3.0912970931344423,0.005160181504280911,15340000.0,15.42,0.014000000000000002,992.0
992,0.0,3.098677089309619,0.005160181504280911,13460000.0,16.18,0.047,993.0
993,0.0,3.1077627175368137,0.005160181504280911,18120000.0,16.7,0.0,994.0
994,0.0,3.117234891948747,0.005160181504280911,12860000.0,15.69,0.037,995.0
995,0.0,3.1289431535666474,0.005160181504280911,13190000.0,15.58,0.001,996.0
996,0.0,3.1338542264295275,0.005160181504280911,15970000.0,18.05,0.0,997.0
997,0.0,3.1385745362401987,0.005160181504280911,17740000.0,16.54,0.0,998.0
998,0.0,3.1419810193153563,0.005160181504280911,11460000.0,16.98,0.014000000000000002,999.0
999,0.0,3.145267737617135,0.005160181504280911,16320000.0,13.01,0.012,1000.0
1000,0.0,3.148679240772614,0.005160181504280911,7400000.0,7.51,0.054000000000000006,1001.0
1001,0.0,3.1538359389940713,0.005160181504280911,6300000.0,5.05,0.10500000000000001,1002.0
1002,0.0,3.161977074966533,0.005160181504280911,9710000.0,6.41,0.003,1003.0
1003,0.0,3.166923288391662,0.005160181504280911,14620000.0,7.51,0.0,1004.0
1004,0.0,3.172026558615414,0.005160181504280911,15550000.0,9.58,0.0,1005.0
1005,0.0,3.1767239194874737,0.005160181504280911,10460000.0,10.8,0.023,1006.0
1006,0.0,3.1853598919487474,0.005160181504280911,14390000.0,10.59,0.012,1007.0
1007,0.0,3.195782295850067,0.005160181504280911,14760000.0,11.9,0.0,1008.0
1008,0.0,3.210506908586728,0.005160181504280911,15720000.0,12.0,0.0,1009.0
1009,0.0,3.2279552734748522,0.005160181504280911,13260000.0,14.37,0.005,1010.0
1010,0.0,3.244033873589597,0.005160181504280911,11730000.0,10.83,0.062,1011.0
1011,0.0,3.2557435695161603,0.005160181504280911,13540000.0,5.94,0.001,1012.0
1012,0.0,3.268953552304456,0.005160181504280911,15760000.0,5.51,0.001,1013.0
1013,0.0,3.2767408921399888,0.005160181504280911,15300000.0,5.22,0.0,1014.0
1014,0.0,3.282106401797667,0.005160181504280911,12180000.0,5.73,0.0,1015.0
1015,0.0,3.2865685360489576,0.005160181504280911,8820000.0,9.1,0.015,1016.0
1016,0.0,3.29522853318034,0.005160181504280911,13470000.0,9.27,0.0,1017.0
1017,0.0,3.301312870529738,0.005160181504280911,9300000.0,9.51,0.0,1018.0
1018,0.0,3.3073955345190282,0.005160181504280911,7980000.0,12.5,0.131,1019.0
1019,0.0,3.3133608242493784,0.005160181504280911,10280000.0,10.76,0.032,1020.0
1020,0.0,3.3191450325109964,0.005160181504280911,9100000.0,9.26,0.061,1021.0
1021,0.0,3.3244462373302737,0.005160181504280911,3990000.0,8.48,0.6759999999999999,1022.0
1022,0.0,3.3297997944157585,0.005160181504280911,4860000.0,8.38,0.038,1023.0
1023,0.0,3.3354882625741062,0.005160181504280911,4160000.0,11.46,0.026000000000000002,1024.0
1024,0.0,3.3429136785236184,0.005160181504280911,11690000.0,14.54,0.025,1025.0
1025,0.0,3.3471588735895965,0.005160181504280911,12560000.0,9.52,0.0,1026.0
1026,0.0,3.35066886593995,0.005160181504280911,11270000.0,12.1,0.0,1027.0
1027,0.0,3.3616061866513673,0.005160181504280911,9880000.0,11.81,0.0,1028.0
1028,0.0,3.375504637598011,0.005160181504280911,9720000.0,7.12,0.008,1029.0
1029,0.0,3.3866922451711607,0.005160181504280911,12410000.0,4.27,0.0,1030.0
1030,0.0,3.393444253203289,0.005160181504280911,9180000.0,4.99,0.0,1031.0
1031,0.0,3.3966979824058137,0.005160181504280911,12660000.0,-3.07,0.0,1032.0
1032,0.0,3.4008546089118377,0.005160181504280911,11600000.0,-1.26,0.0,1033.0
1033,0.0,3.4038186077643906,0.005160181504280911,9120000.0,1.3,0.0,1034.0
1034,0.0,3.406890896921017,0.005160181504280911,11270000.0,2.42,0.0,1035.0
1035,0.0,3.40995493880283,0.005160181504280911,10220000.0,4.12,0.0,1036.0
1036,0.0,3.41182312583668,0.005160181504280911,8580000.0,5.96,0.0,1037.0
1037,0.0,3.4120583524574486,0.005160181504280911,9000000.0,5.73,0.0,1038.0
1038,0.0,3.4125040638745454,0.005160181504280911,10280000.0,5.9,0.0,1039.0
1039,0.0,3.4147232979537194,0.005160181504280911,10290000.0,5.51,0.0,1040.0
1040,0.0,3.4165767833237712,0.005160181504280911,7630000.0,3.69,0.0,1041.0
1041,0.0,3.4170816599732263,0.005160181504280911,6850000.0,3.89,0.0,1042.0
1042,0.0,3.417093134442532,0.005160181504280911,4730000.0,7.86,0.001,1043.0
